file_name,transcription
drug-female-340e4856-cdb3-46b7-b91c-4d6fec36dcaa.mp3,ZICO-D is a common over-the-counter medicine used to alleviate cold and flu symptoms.
drug-male-b9774a86-8183-4b06-a7df-d7f48370b718.mp3,Estrone sulfate (topical) is commonly used to treat certain skin conditions.
drug-female-e089f739-f1e6-45a1-8898-dca5c2167d92.mp3,"Administration of atropine sulphate may result in adverse effects such as dry mouth, blurred vision, and increased heart rate."
drug-female-3e21c2fc-4c0e-4f30-92ad-ed07d182d24d.mp3,ALOSTAR-SP is a medication commonly prescribed for managing high blood pressure.
drug-male-ba5a8039-6f79-41cd-9802-60609428f28f.mp3,Disulfiram is a medication commonly used to treat alcohol dependence by creating unpleasant effects when alcohol is consumed.
drug-female-70030875-189b-4c3c-bbda-6ef570e063c8.mp3,The Champix Starter Pack is designed to help individuals quit smoking.
drug-male-d05647cc-49d9-4b15-948b-9dcf6d1bc228.mp3,It is essential to consult with your healthcare provider before starting MUCEPT to ensure it is suitable for your condition.
drug-female-a4cb4644-2f44-4b4d-9f92-4f6315b8d94a.mp3,SAZOTEL-H helps in lowering blood pressure by relaxing blood vessels and reducing water retention.
drug-female-b6261046-4f1f-4acd-bcc1-5f56b13f3e42.mp3,It works by decreasing appetite and helping to promote weight loss.
drug-male-fbc2e490-a01e-4590-b154-f57313ac3a70.mp3,Casearia esculenta is a traditional medicinal plant used for its various health benefits.
drug-brand-en-us-female-d260ad9a-e2e9-4505-8b8b-446a05f35cc5.mp3,Trexset should be taken with food to help reduce the risk of stomach upset.
drug-male-ad6be0ca-afda-4f78-a31e-e2888fcbb6b7.mp3,It is important to follow the prescribed dosage and schedule while taking Meconerv Forte Injection for maximum effectiveness.
drug-male-6d4b3a40-d6a7-4948-a421-61bc4eb9a66d.mp3,"The roots of Gmelina arborea, commonly referred to as dashmoola, are used in herbal preparations to support joint health."
drug-brand-en-us-female-f4ab7075-19ec-4abd-bf35-e70db78b82b1.mp3,Need an omega-3 supplement for brain function? Ultimate-3G could be beneficial.
drug-male-82fcd6c7-72a9-42f9-b495-86ee932c27a4.mp3,Taking Rejunex Cap regularly can help improve your energy levels and overall well-being.
drug-brand-en-us-female-4513db75-7f45-4202-a0c6-92ddc92aa712.mp3,Make sure to follow the instructions when using Iroplex-SR for your iron deficiency.
drug-female-88bc901a-4f1c-402a-8d88-369089c1541c.mp3,Idarubicin is a chemotherapy medication used to treat certain types of leukemia and other cancers.
drug-male-f6163574-8291-4f14-b6a6-895c692b59eb.mp3,Ensure to follow your healthcare provider's instructions carefully when taking CEFAZID to complete the full course of treatment.
drug-male-56885f7f-36a9-40f9-bfba-bae1654eda5d.mp3,Many people find relief from hypertension symptoms with the help of Benicar.
drug-male-968ff53a-31be-4ecf-996b-7f71552e6216.mp3,The effectiveness of TOMFRESH PLUS in treating cough and congestion makes it a popular choice among consumers.
drug-male-aadd76bb-6b34-49f2-bcf8-bc71929bd408.mp3,The medication quinestrol is known for its effectiveness in treating symptoms of menopause.
drug-brand-en-us-female-9f407e21-26d4-4ba4-bfd5-68e11a36a9fb.mp3,Taurnate Plus is a common over-the-counter medication used to relieve symptoms of allergies.
drug-male-a7c08d88-52f6-4dfa-bedd-bd62ff3d7dff.mp3,"Remember to store ORAVIT in a cool, dry place away from direct sunlight."
drug-female-bf2ed0b8-207f-40b9-a6d1-f5819377d954.mp3,Have you tried OFLAGARD for your digestive issues?
drug-male-1d6383fb-af36-43c0-bb13-1c15ddd82a79.mp3,MALODINE is commonly prescribed to treat inflammation and pain.
drug-male-f99af64f-11ed-412e-83b3-1e52b3b5accf.mp3,The doctor prescribed CASTOP-TZ for your stomach discomfort.
drug-female-1b09c8ce-7744-4341-aec8-54ad81b829bb.mp3,OMTEC is a commonly prescribed medication for reducing inflammation and relieving pain.
drug-female-b050a624-afec-49de-b302-7c48cf4440cc.mp3,It is advisable to consult your healthcare provider before starting a regimen of LEXCIN to ensure proper dosage and administration.
drug-male-47429cc0-de47-4242-97e4-f3d201ccd6e2.mp3,DERIWIN-GM is an effective medication for treating skin infections and reducing inflammation.
drug-male-a9573c1d-2eea-459e-a541-2def382dfc02.mp3,Capreomycin sulfate is an antibiotic medication used to treat tuberculosis.
drug-male-9b11e61a-8d4c-4116-a273-2ac374a1abb6.mp3,"Duolin Rotacap contains ipratropium bromide, a medication commonly used to treat breathing difficulties in conditions like asthma and COPD."
drug-female-b9b9c392-6452-4cdc-9662-d18fca074979.mp3,The medicinal properties of murraya koenigii have been traditionally used in herbal remedies for various health conditions.
drug-female-c766b09f-f5d7-4e34-a56b-1a697a68df9a.mp3,The doctor prescribed udenafil to improve blood flow and help with sexual performance.
drug-female-d36e21d4-e7e7-4d89-8920-945e04f8dc18.mp3,You can apply N-LID DT GEL to the affected area as directed by your healthcare provider for relief.
drug-male-3905c868-e314-416a-b2f7-b2630f3a3327.mp3,The medicine rofecoxib was withdrawn from the market due to safety concerns regarding cardiovascular risks.
drug-male-4d8ac2f1-4587-45df-a1f0-2549767dde25.mp3,FELIZ-S EZ is an effective medicine for managing anxiety and depression symptoms.
drug-male-97b019dd-fb98-491c-85d4-9d59ebbd73a4.mp3,Insulin glargine is a long-acting insulin used to control blood sugar levels in people with diabetes.
drug-male-a231fc3c-9ea8-449f-bbc9-13cecbb67984.mp3,Penclav powd for inj: amoxicillin is an injectable medication used for treating bacterial infections.
drug-female-ea68a800-9b11-42bd-9442-cb542bf29403.mp3,KIOSTAT is an effective medication for treating inflammation in the body.
drug-brand-en-us-female-3f26c2c8-ef85-489c-aa64-ce990449794a.mp3,Have you experienced any side effects while using Panrem-D for your seasonal allergies?
drug-brand-en-us-female-19e1be8d-019f-4b5f-8dc7-e942ed4dbe64.mp3,Taking Folid-m as directed can help improve your body's folate levels efficiently.
drug-male-d9f1b45f-5195-491b-bb41-fc5945c4ea06.mp3,It is important to follow the appropriate dosage of Bilin Plus Tab and Amoxicillin to combat infection.
drug-male-cd06ddea-4e4c-40ea-9e63-ef7b384f921c.mp3,The combination of lamivudine and zidovudine is known to be effective in managing certain types of viral infections.
drug-brand-en-us-male-0345a71b-1f77-462d-a486-90eebf08fc55.mp3,Taking cobagen as directed by your healthcare provider can help with recovery.
drug-female-4320d39e-9583-4322-a234-4e2667933efe.mp3,Consuming proanthocyanidins may offer cardiovascular benefits by promoting healthy blood circulation and supporting overall heart health.
drug-female-9076912b-c3a9-4447-b122-386739cf9e4b.mp3,"Cepodac-CV tab contains cefpodoxime, which is commonly used to treat various bacterial infections."
drug-male-c597a712-7f9b-41d0-8310-4e17480d307a.mp3,Aprotinin is a medication that works by slowing down the breakdown of proteins in the body.
drug-female-9b890e44-5528-4adb-8410-e7d90e1d79ab.mp3,Many athletes take creatine to improve their strength and power output.
drug-female-6aaea70b-2f78-4522-8d64-827aba51c5c0.mp3,Treatment with chloroquine phosphate in the form of one pink fc-tab is advisable.
drug-male-b70e8ca2-20cf-41d8-ad4b-bda523d992df.mp3,It is important to take azelnidipine exactly as directed by your healthcare provider to ensure its effectiveness.
drug-female-425effe0-c441-44e8-8b63-a36bcb6f713f.mp3,Hydroxyprogesterone hexanoate is commonly used to prevent preterm birth in pregnant women.
drug-male-4a45b12f-72d2-4c7c-abdc-2f35d2bbb1c6.mp3,FOLLILUTIN is commonly prescribed to regulate ovulation in women undergoing fertility treatment.
drug-brand-en-us-female-3a0a459d-df17-4c4a-bdba-bbedecc0647d.mp3,Have you tried Tricium Plus for your health condition?
drug-male-8a39297b-3770-43c6-a8f0-221b056b6bbc.mp3,Efidac 24 contains pseudoephedrine hydrochloride and brompheniramine maleate for relief from cold and allergy symptoms.
drug-female-9165f964-87d6-4bc8-bff7-16811c17b904.mp3,RoClav Tab (Amoxicillin) is commonly used to treat various bacterial infections.
drug-male-6077d0ac-c9d4-4904-9e44-94f09268fb0d.mp3,ANGELSKIN is known for its ability to soothe irritated skin and provide nourishment.
drug-female-8b7c2c3b-4cd1-4665-8b88-548825c5eabb.mp3,Incorporating bifidobacterium longum into your daily routine may support gut health and digestion.
drug-female-75eabd22-91de-40a9-b291-b4652cc0ab48.mp3,Have you tried MOKTEL WOMAN for its potential health benefits yet?
drug-male-362d169a-0e50-478f-8d27-4a5779207572.mp3,Hydrocortisone 21-acetate is a synthetic corticosteroid medication often used to reduce inflammation and itching on the skin.
drug-male-c44f8836-53cb-477b-83cd-804755db6677.mp3,The combination of Calpol Plus Syr: Ibuprofen provides effective treatment for common childhood ailments.
drug-male-b5630f7f-b35e-46b8-8cce-d58390cff255.mp3,INTRALONE is a corticosteroid medication used to treat various skin conditions like eczema and psoriasis.
drug-male-b0a02786-7765-4f21-a56b-0f0dee056453.mp3,Telmisartan combined with amlodipine is commonly prescribed to manage high blood pressure.
drug-female-0792ff6d-9995-47dd-953d-1d858f782bc8.mp3,"ARGIPREG is a recommended medicine for pregnant women to increase their blood flow, helping the baby grow healthily."
drug-female-27b5ea8f-6287-464d-9bb9-486899d01784.mp3,Patients should consult their healthcare provider for guidance on starting or discontinuing fedratinib treatment.
drug-female-ad2ede89-9614-4380-bd7f-b705ff7bcafa.mp3,It is important to follow the dosage instructions for imidapril hydrochloride as directed by your healthcare provider.
drug-female-92bffbd1-c028-4a21-99a2-acd4842d6c5b.mp3,Benidipine hydrochloride is a calcium channel blocker used to treat high blood pressure.
drug-male-ed51d6fd-720a-4956-b683-e1c63cc21424.mp3,The doctor prescribed promazine to help manage symptoms of anxiety and agitation.
drug-female-13234ab1-f483-4d62-87d5-cd4f9f54ba1c.mp3,Arnebia benthamii is a traditional medicinal plant used in the treatment of various skin conditions.
drug-male-8625c523-06d7-4645-bf34-e45f7b15f17d.mp3,The combination of ingredients in GOCOX COMPOUND provides effective relief for various types of pain.
drug-female-d2547e6c-8963-425c-8723-b42706c273d5.mp3,The doctor prescribed sulfasalazine to help manage the symptoms of an autoimmune disease.
drug-female-1e9e57af-2c2a-4292-80e9-f3c53459e94b.mp3,TREXCEF is an antibiotic medication commonly used to treat bacterial infections.
drug-female-39a4240e-8c10-444b-b777-24611bf53cb4.mp3,Many patients rely on ZYCYP to improve their quality of life and alleviate discomfort.
drug-female-09d27c75-8602-4caf-b03a-3b570965a7d8.mp3,The doctor recommended starting treatment with fluphenazine decanoate to manage the patient's symptoms effectively.
drug-male-d16ac4de-aa58-4575-a1b3-b1a5d7dd2e21.mp3,Butyl alcohol is commonly used as a solvent in various medicines and pharmaceutical products.
drug-brand-en-us-male-cbd767e3-9c74-41cc-8941-2c1caa02d03f.mp3,Aripat-MD is prescribed by doctors to manage anxiety symptoms.
drug-female-0f11f033-5d10-4e1e-ad2b-293b1e9ee3c0.mp3,"Clavic tab contains amoxicillin, an antibiotic used to treat various bacterial infections."
drug-female-a6f74d13-6353-498d-8709-19b8ec514bd0.mp3,Tetrahydrozoline is a common ingredient in eye drops used to relieve redness and irritation.
drug-male-5d77407e-4c1c-441a-8e61-256048e421f1.mp3,It's important to follow your doctor's instructions carefully when taking ZURIG to achieve the best results.
drug-brand-en-us-male-4331033a-01d7-4b65-b10d-cdeb5eca57b1.mp3,Always inform your doctor about any other medications you are taking before starting Okagyl treatment.
drug-male-a353f730-8558-4938-9d47-fe5f83aec900.mp3,The doctor prescribed trifluridine eye drops to help heal the patient's herpetic keratitis.
drug-female-99f3b87f-8b9f-4d63-874a-d9773c1a54f1.mp3,"Romox-CV tab contains amoxicillin, an antibiotic used to treat various bacterial infections."
drug-female-9741b961-3d7b-4185-beac-95b93f0caaae.mp3,ADENOZ is a medication commonly used to treat certain heart rhythm disorders.
drug-male-90be5a12-abcd-4c8d-a179-9df2535fddb4.mp3,The ophthalmic solution containing hydroxyamphetamine is commonly employed in pupil dilation procedures.
drug-female-300e50db-3221-4cb4-9e42-606321c998ca.mp3,Make sure to follow the prescribed dosage when using the Trimium Rotacap containing ciclesonide.
drug-female-bfe34744-f552-4d03-8cfe-19e22cfb8dc8.mp3,"When taken as directed, DEVONA PLUS can support your overall well-being and vitality."
drug-male-ac7e0741-3dda-4267-8f0d-5bfe317308eb.mp3,Treatment with casirivimab has shown promising results in reducing the severity of symptoms in some patients.
drug-female-143598e7-b0ed-414f-ba49-eb843e5ca621.mp3,Troxipide is commonly prescribed to treat gastritis and peptic ulcer disease.
drug-male-90ee0a4c-0b53-4890-9471-dac6336791f9.mp3,"When taking TELCER, it's important to follow your healthcare provider's instructions carefully."
drug-brand-en-us-male-986ec0cf-229c-488b-bb7e-b3827ef73cb3.mp3,It's important to take fluoxee as directed by your healthcare provider for best results.
drug-female-5ef1b1e0-293d-48e0-9ad2-d2aa5bce070d.mp3,Taking BELRAB as directed by your healthcare provider can help alleviate symptoms effectively.
drug-male-71d6c9ab-967d-456d-87c3-e25edd216342.mp3,The combination of Ornidazole and Ofloxacin in ORATIL-LZ helps in effectively fighting off bacterial infections.
drug-female-c19fcbc1-2346-4853-9857-c5cea60fa717.mp3,Adalimumab-bwwd is a medication commonly used to treat autoimmune diseases like rheumatoid arthritis.
drug-brand-en-us-female-5f44212a-8409-48bc-84cf-0b9ec6d04cc8.mp3,Take the prescribed dose of trazer to manage your symptoms effectively.
drug-male-bd83788d-f353-4579-be2b-25e0f019139a.mp3,ALTINATE is a prescription medication commonly used to treat gastrointestinal disorders.
drug-male-d03eeb04-1e16-4b70-a094-c8f00f233ed1.mp3,"When taken as prescribed, AMLOCARD FORTE can effectively lower blood pressure levels."
drug-female-6f661a3f-70f5-4c18-a68a-464b393028d2.mp3,WALADROX is a highly effective antibiotic for treating bacterial infections.
drug-male-d775f70c-4bbf-4ad2-ba07-610e9695fb51.mp3,"Myrica nagi, also known as bayberry, has been used in traditional medicine for treating various ailments."
drug-male-a062a718-a715-468d-87cb-55822c2553a4.mp3,It's important to follow the recommended dosage regimen of DROZIL-500 LB to treat the infection properly.
drug-male-40b6abbb-1631-4033-8751-ca6ed146c660.mp3,The medicine contains paracetamol at a concentration of 1% w/w.
drug-female-78fc0e39-5d0c-4731-b023-b8780f33e0d7.mp3,Aclarubicin is a chemotherapy medication used to treat certain types of cancers.
drug-female-996e51db-1d93-476f-be2f-16f6497c2a18.mp3,STEP-UP can be a beneficial addition to your treatment plan for improved lung function.
drug-brand-en-us-female-eb5ae468-051c-4549-a0d4-a9204009090f.mp3,It is important to follow the recommended dosage of ferglow tab for optimal results.
drug-female-08cf560a-5e93-4765-9d61-615fd0511384.mp3,Make sure to take zinc sulphate tablets with food to reduce stomach upset.
drug-male-706c25ba-8425-4dec-912b-f13fa5262746.mp3,The consumption of selenious acid should be strictly controlled due to its toxic nature.
drug-brand-en-us-male-cb08d384-ffda-4744-a707-f237893cc43c.mp3,Medipent-DSR is a commonly prescribed medication for digestive issues.
drug-female-86387151-2322-48e9-b3aa-bddf7f5bf8ad.mp3,ZIVAST is often prescribed to help lower cholesterol levels in patients.
drug-female-0b56bba9-c7b4-4e20-87ef-d023e228d1ed.mp3,Dextran is commonly used to decrease blood clotting during surgical procedures.
drug-female-8851e9d3-348a-44f3-b6f0-ea9a4df0ab5a.mp3,Patients should always consult their healthcare provider before starting or stopping teneligliptin hydrobromide hydrate treatment.
drug-brand-en-us-male-01ed271a-2ff4-448a-a3f3-304f15052461.mp3,Cloflow Plus contains key ingredients for improving vascular health.
